AURAL2,,Convert to %R("AURAL2"):AURAL2,,Convert to Abs("Convert to %R("AURAL2"):AURAL2"):Convert to %R("AURAL2"):AURAL2,,
Wavelength (nm),%T,Wavelength (nm),%R,Wavelength (nm),Abs,
530,6.899717331,530,6.899717331,530,1.161168694,
529,6.906076431,529,6.906076431,529,1.160768628,
528,6.913520336,528,6.913520336,528,1.160300732,
527,6.900824547,527,6.900824547,527,1.161098957,
526,6.932582855,526,6.932582855,526,1.159104943,
525,6.90240097,525,6.90240097,525,1.160999775,
524,6.8938241,524,6.8938241,524,1.161539793,
523,6.891542435,523,6.891542435,523,1.161683559,
522,6.894306183,522,6.894306183,522,1.161509395,
521,6.882398605,521,6.882398605,521,1.162260175,
520,6.895547867,520,6.895547867,520,1.161431193,
519,6.8846488,519,6.8846488,519,1.162118196,
518,6.894990921,518,6.894990921,518,1.16146636,
517,6.870181084,517,6.870181084,517,1.163031816,
516,6.891439915,516,6.891439915,516,1.161689997,
515,6.885104656,515,6.885104656,515,1.162089467,
514,6.882481098,514,6.882481098,514,1.16225493,
513,6.850017548,513,6.850017548,513,1.16430831,
512,6.856263638,512,6.856263638,512,1.163912535,
511,6.864525318,511,6.864525318,511,1.163389444,
510,6.894739628,510,6.894739628,510,1.161482096,
509,6.853332996,509,6.853332996,509,1.164098144,
508,6.859340668,508,6.859340668,508,1.163717628,
507,6.85172081,507,6.85172081,507,1.164200306,
506,6.861007214,506,6.861007214,506,1.163612127,
505,6.834021091,505,6.834021091,505,1.165323734,
504,6.830705643,504,6.830705643,504,1.165534377,
503,6.862360001,503,6.862360001,503,1.163526535,
502,6.866440296,502,6.866440296,502,1.163268328,
501,6.866578102,501,6.866578102,501,1.163259625,
500,6.821675777,500,6.821675777,500,1.166108966,
499,6.837444782,499,6.837444782,499,1.165106177,
498,6.850311279,498,6.850311279,498,1.164289713,
497,6.847046852,497,6.847046852,497,1.16449666,
496,6.841631413,496,6.841631413,496,1.164840341,
495,6.793789387,495,6.793789387,495,1.167887926,
494,6.818772316,494,6.818772316,494,1.166293859,
493,6.845294476,493,6.845294476,493,1.164607882,
492,6.804701805,492,6.804701805,492,1.167190909,
491,6.797026634,491,6.797026634,491,1.167680979,
490,6.803055286,490,6.803055286,490,1.167296052,
489,6.790741444,489,6.790741444,489,1.168082833,
488,6.801514149,488,6.801514149,488,1.1673944,
487,6.814482212,487,6.814482212,487,1.166567206,
486,6.790060043,486,6.790060043,486,1.168126345,
485,6.784034729,485,6.784034729,485,1.168511987,
484,6.790491104,484,6.790491104,484,1.168098807,
483,6.783489704,483,6.783489704,483,1.168546796,
482,6.808854103,482,6.808854103,482,1.166926026,
481,6.801667213,481,6.801667213,481,1.167384624,
480,6.815584183,480,6.815584183,480,1.166496873,
479,6.793040752,479,6.793040752,479,1.167935729,
478,6.788819313,478,6.788819313,478,1.168205738,
477,6.81653595,477,6.81653595,477,1.166436315,
476,6.787064075,476,6.787064075,476,1.168318033,
475,6.819042683,475,6.819042683,475,1.166276574,
474,6.789802551,474,6.789802551,474,1.168142796,
473,6.769981861,473,6.769981861,473,1.169412494,
472,6.810902119,472,6.810902119,472,1.166795373,
471,6.781283855,471,6.781283855,471,1.168688059,
470,6.78597784,470,6.78597784,470,1.168387532,
469,6.781653881,469,6.781653881,469,1.168664336,
468,6.794449806,468,6.794449806,468,1.167845726,
467,6.799883366,467,6.799883366,467,1.167498589,
466,6.768942833,466,6.768942833,466,1.169479132,
465,6.768039703,465,6.768039703,465,1.169537067,
464,6.776306629,464,6.776306629,464,1.169006944,
463,6.750146389,463,6.750146389,463,1.170686841,
462,6.734833241,462,6.734833241,462,1.171673179,
461,6.786168575,461,6.786168575,461,1.168375373,
460,6.770067692,460,6.770067692,460,1.16940701,
459,6.78318882,459,6.78318882,459,1.168566108,
458,6.771054268,458,6.771054268,458,1.16934371,
457,6.753238201,457,6.753238201,457,1.170487881,
456,6.752297401,456,6.752297401,456,1.170548439,
455,6.766757965,455,6.766757965,455,1.169619322,
454,6.731580734,454,6.731580734,454,1.171882987,
453,6.75949955,453,6.75949955,453,1.17008543,
452,6.732494354,452,6.732494354,452,1.171823978,
451,6.771667957,451,6.771667957,451,1.169304371,
450,6.729363441,450,6.729363441,450,1.172026038,
449,6.753122807,449,6.753122807,449,1.170495391,
448,6.742267132,448,6.742267132,448,1.171194077,
447,6.710078716,447,6.710078716,447,1.173272371,
446,6.697478294,446,6.697478294,446,1.174088717,
445,6.752755642,445,6.752755642,445,1.170518994,
444,6.753564835,444,6.753564835,444,1.1704669,
443,6.752530575,443,6.752530575,443,1.170533419,
442,6.727818966,442,6.727818966,442,1.172125697,
441,6.731659889,441,6.731659889,441,1.171877861,
440,6.748537064,440,6.748537064,440,1.170790315,
439,6.755417824,439,6.755417824,439,1.17034781,
438,6.731851578,438,6.731851578,438,1.171865463,
437,6.709966183,437,6.709966183,437,1.173279643,
436,6.76392746,436,6.76392746,436,1.169800997,
435,6.709811211,435,6.709811211,435,1.173289657,
434,6.735774994,434,6.735774994,434,1.171612382,
433,6.722577095,433,6.722577095,433,1.172464252,
432,6.730425358,432,6.730425358,432,1.171957493,
431,6.763618469,431,6.763618469,431,1.169820905,
430,6.777627945,430,6.777627945,430,1.168922305,
429,6.724554062,429,6.724554062,429,1.172336459,
428,6.670938969,428,6.670938969,428,1.17581296,
427,6.758957386,427,6.758957386,427,1.170120239,
426,6.719276905,426,6.719276905,426,1.172677398,
425,6.730535507,425,6.730535507,425,1.17195034,
424,6.734293938,424,6.734293938,424,1.171707988,
423,6.761598587,423,6.761598587,423,1.169950604,
422,6.764282227,422,6.764282227,422,1.169778228,
421,6.728988647,421,6.728988647,421,1.172050238,
420,6.72100544,420,6.72100544,420,1.172565699,
419,6.746655464,419,6.746655464,419,1.170911431,
418,6.75232935,418,6.75232935,418,1.170546412,
417,6.73320055,417,6.73320055,417,1.17177844,
416,6.722289085,416,6.722289085,416,1.172482848,
415,6.718614101,415,6.718614101,415,1.172720313,
414,6.736562252,414,6.736562252,414,1.171561718,
413,6.725418568,413,6.725418568,413,1.172280669,
412,6.739531994,412,6.739531994,412,1.171370268,
411,6.754900455,411,6.754900455,411,1.170381069,
410,6.686228752,410,6.686228752,410,1.174818754,
409,6.779099941,409,6.779099941,409,1.168828011,
408,6.712116241,408,6.712116241,408,1.173140526,
407,6.695784092,407,6.695784092,407,1.174198627,
406,6.750565529,406,6.750565529,406,1.170659781,
405,6.76417923,405,6.76417923,405,1.169784904,
404,6.753666878,404,6.753666878,404,1.170460343,
403,6.772389889,403,6.772389889,403,1.169257998,
402,6.786841869,402,6.786841869,402,1.168332219,
401,6.740164757,401,6.740164757,401,1.171329498,
400,6.757130623,400,6.757130623,400,1.17023766,
399,6.806001663,399,6.806001663,399,1.16710794,
398,6.65774107,398,6.65774107,398,1.176673055,
397,6.761180401,397,6.761180401,397,1.169977427,
396,6.815854549,396,6.815854549,396,1.166479707,
395,6.780905247,395,6.780905247,395,1.168712378,
394,6.744244099,394,6.744244099,394,1.171066761,
393,6.772462845,393,6.772462845,393,1.169253349,
392,6.743549347,392,6.743549347,392,1.171111465,
391,6.733458519,391,6.733458519,391,1.17176187,
390,6.829068184,390,6.829068184,390,1.165638566,
389,6.776956558,389,6.776956558,389,1.16896534,
388,6.75876379,388,6.75876379,388,1.170132756,
387,6.732922077,387,6.732922077,387,1.171796441,
386,6.777772427,386,6.777772427,386,1.168913007,
385,6.820394993,385,6.820394993,385,1.166190505,
384,6.777819157,384,6.777819157,384,1.168910027,
383,6.771124363,383,6.771124363,383,1.16933918,
382,6.721765518,382,6.721765518,382,1.172516584,
381,6.737218857,381,6.737218857,381,1.171519399,
380,6.777588844,380,6.777588844,380,1.168924809,
379,6.793472767,379,6.793472767,379,1.167908192,
378,6.751815796,378,6.751815796,378,1.170579433,
377,6.76777792,377,6.76777792,377,1.169553876,
376,6.813739777,376,6.813739777,376,1.166614413,
375,6.858329296,375,6.858329296,375,1.163781643,
374,6.809965611,374,6.809965611,374,1.166855097,
373,6.866102695,373,6.866102695,373,1.163289666,
372,6.78424263,372,6.78424263,372,1.168498635,
371,6.815360546,371,6.815360546,371,1.166511178,
370,6.800835609,370,6.800835609,370,1.167437673,
369,6.716201305,369,6.716201305,369,1.172876239,
368,6.747672558,368,6.747672558,368,1.170845985,
367,6.776627064,367,6.776627064,367,1.16898644,
366,6.796463013,366,6.796463013,366,1.167717099,
365,6.77884388,365,6.77884388,365,1.168844342,
364,6.750664711,364,6.750664711,364,1.170653462,
363,6.771327496,363,6.771327496,363,1.169326186,
362,6.861474514,362,6.861474514,362,1.163582563,
361,6.836778641,361,6.836778641,361,1.165148497,
360,6.838018417,360,6.838018417,360,1.165069699,
359,6.734348774,359,6.734348774,359,1.171704412,
358,6.75925684,358,6.75925684,358,1.170101047,
357,6.715982437,357,6.715982437,357,1.172890425,
356,6.740393639,356,6.740393639,356,1.171314716,
355,6.679471016,355,6.679471016,355,1.175257921,
354,6.717504025,354,6.717504025,354,1.172792077,
353,6.73810482,353,6.73810482,353,1.171462297,
352,6.699110508,352,6.699110508,352,1.173982859,
351,6.728224277,351,6.728224277,351,1.172099471,
350,6.626377106,350,6.626377106,350,1.178723812,
349,6.41112709,349,6.41112709,349,1.193065643,
348,6.761565208,348,6.761565208,348,1.16995275,
347,6.83788681,347,6.83788681,347,1.165078163,
346,6.325301647,346,6.325301647,346,1.198918819,
345,6.626583576,345,6.626583576,345,1.178710341,
344,6.752229691,344,6.752229691,344,1.17055285,
343,6.462526321,343,6.462526321,343,1.189597726,
342,6.638688087,342,6.638688087,342,1.177917719,
341,6.56497097,341,6.56497097,341,1.182767153,
340,6.679291248,340,6.679291248,340,1.175269604,
339,6.393255234,339,6.393255234,339,1.194278002,
338,6.354354382,338,6.354354382,338,1.19692862,
337,7.027454853,337,7.027454853,337,1.153201938,
336,6.436543941,336,6.436543941,336,1.191347241,
335,6.629440308,335,6.629440308,335,1.178523183,
334,6.773275375,334,6.773275375,334,1.169201255,
333,6.523371696,333,6.523371696,333,1.185527921,
332,6.704007626,332,6.704007626,332,1.173665524,
331,6.674467087,331,6.674467087,331,1.175583363,
330,6.451137543,330,6.451137543,330,1.190363765,
329,6.191814899,329,6.191814899,329,1.208181977,
328,6.339722633,328,6.339722633,328,1.19792974,
327,6.659342289,327,6.659342289,327,1.176568627,
326,6.619979382,326,6.619979382,326,1.17914331,
325,6.434065819,325,6.434065819,325,1.191514492,
324,6.225166321,324,6.225166321,324,1.205849051,
323,6.350269794,323,6.350269794,323,1.197207808,
322,6.678422451,322,6.678422451,322,1.175326109,
321,6.580867767,321,6.580867767,321,1.1817168,
320,6.471531868,320,6.471531868,320,1.188992858,
319,6.654387474,319,6.654387474,319,1.176891923,
318,6.478522778,318,6.478522778,318,1.188524008,
317,6.48694849,317,6.48694849,317,1.187959552,
316,6.798160076,316,6.798160076,316,1.167608619,
315,6.217231274,315,6.217231274,315,1.206403017,
314,6.359445095,314,6.359445095,314,1.196580768,
313,6.259004116,313,6.259004116,313,1.203494787,
312,6.237647057,312,6.237647057,312,1.204979181,
311,6.25620985,311,6.25620985,311,1.203688622,
310,6.513203621,310,6.513203621,310,1.186205387,
309,6.022367477,309,6.022367477,309,1.220232725,
308,6.239544392,308,6.239544392,308,1.204847097,
307,6.451932907,307,6.451932907,307,1.190310121,
306,6.030180454,306,6.030180454,306,1.2196697,
305,6.492520332,305,6.492520332,305,1.187586665,
304,6.364861012,304,6.364861012,304,1.1962111,
303,6.034410954,303,6.034410954,303,1.21936512,
302,6.199106216,302,6.199106216,302,1.207670927,
301,6.152677536,301,6.152677536,301,1.210935831,
300,5.929887295,300,5.929887295,300,1.226953506,
299,6.153296471,299,6.153296471,299,1.2108922,
298,5.926694393,298,5.926694393,298,1.227187514,
297,5.85427475,297,5.85427475,297,1.232526898,
296,5.862107277,296,5.862107277,296,1.23194623,
295,5.819590569,295,5.819590569,295,1.235107541,
294,6.095565319,294,6.095565319,294,1.214985967,
293,6.18692112,293,6.18692112,293,1.208525419,
292,5.988035202,292,5.988035202,292,1.222715616,
291,5.993451118,291,5.993451118,291,1.22232306,
290,5.935435295,290,5.935435295,290,1.22654736,
289,5.99421072,289,5.99421072,289,1.222267985,
288,6.154883862,288,6.154883862,288,1.210780144,
287,5.787879944,287,5.787879944,287,1.237480521,
286,6.021347523,286,6.021347523,286,1.220306277,
285,6.121898651,285,6.121898651,285,1.213113904,
284,5.890933037,284,5.890933037,284,1.22981596,
283,6.116099834,283,6.116099834,283,1.213525414,
282,6.048818111,282,6.048818111,282,1.21832943,
281,6.092781067,281,6.092781067,281,1.21518445,
280,5.949338436,280,5.949338436,280,1.22553134,
279,6.01934433,279,6.01934433,279,1.220450878,
278,5.857059956,278,5.857059956,278,1.232320309,
277,5.775997639,277,5.775997639,277,1.238373041,
276,5.935152054,276,5.935152054,276,1.226568222,
275,5.96771431,275,5.96771431,275,1.224192023,
274,5.754871845,274,5.754871845,274,1.239964366,
273,5.834217548,273,5.834217548,273,1.234017372,
272,5.903767109,272,5.903767109,272,1.228870749,
271,5.862514496,271,5.862514496,271,1.23191607,
270,5.535690308,270,5.535690308,270,1.256828189,
269,5.825813293,269,5.825813293,269,1.234643459,
268,5.571909904,268,5.571909904,268,1.253995895,
267,5.703815937,267,5.703815937,267,1.243834496,
266,5.710579872,266,5.710579872,266,1.24331975,
265,5.691904068,265,5.691904068,265,1.244742393,
264,5.621414185,264,5.621414185,264,1.250154376,
263,5.519976616,263,5.519976616,263,1.25806272,
262,5.571216583,262,5.571216583,262,1.254049897,
261,5.586427689,261,5.586427689,261,1.252865791,
260,5.471606255,260,5.471606255,260,1.261885166,
259,5.481952667,259,5.481952667,259,1.261064649,
258,5.558552265,258,5.558552265,258,1.255038261,
257,5.405691624,257,5.405691624,257,1.267148733,
256,5.44800806,256,5.44800806,256,1.263762236,
255,5.467848301,255,5.467848301,255,1.262183547,
254,5.409905434,254,5.409905434,254,1.266810298,
253,5.412446022,253,5.412446022,253,1.26660645,
252,5.443444729,252,5.443444729,252,1.264126182,
251,5.438459396,251,5.438459396,251,1.264524102,
250,5.335478306,250,5.335478306,250,1.272826672,

AURAL2,
AURAL2
Collection Time: 2025-04-03 11:18:13 AM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-04-03 10:54:33 AM
Method Modifications:
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
X Start nm Changed: 2025-04-03 10:57:11 AM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-04-03 10:57:11 AM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
Y mode Changed: 2025-04-03 10:57:11 AM, Old:Abs, New:%T
Y min Changed: 2025-04-03 10:57:11 AM, Old:     0.00, New:    -5.00
Y max Changed: 2025-04-03 10:57:11 AM, Old:     1.00, New:   105.00
Baseline Correction Changed: 2025-04-03 10:57:11 AM, Old:0, New:2
Sipper Type Changed: 2025-04-03 10:57:11 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3311.31
<Slit Height> , Full

Convert to %R("AURAL2"):AURAL2,
AURAL2
Collection Time: 2025-04-03 11:18:13 AM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-04-03 10:54:33 AM
Method Modifications:
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
X Start nm Changed: 2025-04-03 10:57:11 AM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-04-03 10:57:11 AM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
Y mode Changed: 2025-04-03 10:57:11 AM, Old:Abs, New:%T
Y min Changed: 2025-04-03 10:57:11 AM, Old:     0.00, New:    -5.00
Y max Changed: 2025-04-03 10:57:11 AM, Old:     1.00, New:   105.00
Baseline Correction Changed: 2025-04-03 10:57:11 AM, Old:0, New:2
Sipper Type Changed: 2025-04-03 10:57:11 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3311.31
<Slit Height> , Full
All data points copied from continuum 'AURAL2' to create 'Continuum 9'
Y data converted from %T to %R
Continuum name changed to 'Convert to %R("AURAL2"):AURAL2'

Convert to Abs("Convert to %R("AURAL2"):AURAL2"):Convert to %R("AURAL2"):AURAL2,
AURAL2
Collection Time: 2025-04-03 11:18:13 AM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-04-03 10:54:33 AM
Method Modifications:
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-04-03 10:54:33 AM, Old:ON, New:Choice 0
X Start nm Changed: 2025-04-03 10:57:11 AM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-04-03 10:57:11 AM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-04-03 10:57:11 AM, Old:  602.007, New:  600.000
Y mode Changed: 2025-04-03 10:57:11 AM, Old:Abs, New:%T
Y min Changed: 2025-04-03 10:57:11 AM, Old:     0.00, New:    -5.00
Y max Changed: 2025-04-03 10:57:11 AM, Old:     1.00, New:   105.00
Baseline Correction Changed: 2025-04-03 10:57:11 AM, Old:0, New:2
Sipper Type Changed: 2025-04-03 10:57:11 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3311.31
<Slit Height> , Full
All data points copied from continuum 'AURAL2' to create 'Continuum 9'
Y data converted from %T to %R
Continuum name changed to 'Convert to %R("AURAL2"):AURAL2'
All data points copied from continuum 'Convert to %R("AURAL2"):AURAL2' to create 'Continuum 10'
Y data converted from %R to Abs
Continuum name changed to 'Convert to Abs("Convert to %R("AURAL2"):AURAL2"):Convert to %R("AURAL2"):AURAL2'

